CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,81.9,95,20.0,20,603.8,900,15.6,20,49.6,60,29.4,40,37.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,93.6,95,20.0,20,680.8,900,16.1,20,49.1,60,21.0,40,29.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.5,7.0,94.2,95,20.0,20,536.4,900,15.8,20,58.0,60,37.5,40,26.2,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,75.9,95,20.0,20,655.4,900,18.9,20,58.7,60,22.9,40,27.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,93.0,95,20.0,20,784.8,900,17.7,20,50.5,60,28.8,40,39.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.6,7.0,89.1,95,20.0,20,790.8,900,16.9,20,45.3,60,24.9,40,28.5,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.6,7.0,94.2,95,20.0,20,818.1,900,19.3,20,56.1,60,26.3,40,30.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,76.2,95,20.0,20,752.6,900,17.1,20,46.7,60,22.0,40,36.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.3,7.0,78.1,95,20.0,20,666.9,900,17.3,20,45.3,60,29.8,40,35.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,85.8,95,20.0,20,500.6,900,19.0,20,58.7,60,34.3,40,22.9,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.9,7.0,81.8,95,20.0,20,663.8,900,15.3,20,55.0,60,28.6,40,37.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.9,7.0,80.0,95,20.0,20,724.8,900,15.3,20,51.5,60,34.2,40,39.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,77.2,95,20.0,20,645.7,900,16.6,20,58.6,60,27.1,40,35.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,92.3,95,20.0,20,573.0,900,15.6,20,44.5,60,30.7,40,27.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.4,7.0,88.9,95,20.0,20,624.7,900,18.0,20,43.9,60,27.2,40,35.6,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,86.2,95,20.0,20,805.6,900,19.0,20,40.3,60,21.8,40,22.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,93.8,95,20.0,20,611.8,900,19.0,20,40.4,60,32.0,40,39.2,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.8,7.0,79.7,95,20.0,20,807.0,900,15.7,20,47.8,60,28.3,40,23.5,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.9,7.0,92.3,95,20.0,20,596.9,900,18.5,20,56.2,60,23.6,40,23.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.4,7.0,79.1,95,20.0,20,621.7,900,17.2,20,58.1,60,22.5,40,21.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,80.0,95,20.0,20,530.4,900,17.8,20,41.1,60,26.2,40,25.2,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,88.1,95,20.0,20,760.2,900,18.7,20,52.7,60,34.5,40,29.9,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,86.2,95,20.0,20,721.7,900,17.6,20,44.5,60,35.0,40,25.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,7.0,83.4,95,20.0,20,805.6,900,16.8,20,43.8,60,35.6,40,33.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.8,7.0,91.3,95,20.0,20,732.2,900,17.8,20,47.5,60,34.9,40,39.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,84.0,95,20.0,20,891.8,900,15.3,20,55.6,60,29.1,40,33.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,89.3,95,20.0,20,612.1,900,15.6,20,46.2,60,26.4,40,37.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,88.4,95,20.0,20,549.1,900,17.8,20,45.8,60,34.7,40,23.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.8,7.0,83.1,95,20.0,20,843.5,900,19.3,20,56.0,60,26.2,40,29.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,75.7,95,20.0,20,789.5,900,15.6,20,40.8,60,24.8,40,35.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.9,7.0,91.3,95,20.0,20,636.0,900,17.5,20,44.9,60,31.1,40,33.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.5,7.0,81.2,95,20.0,20,555.2,900,15.4,20,47.5,60,20.1,40,39.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.8,7.0,77.1,95,20.0,20,718.3,900,18.1,20,41.2,60,27.3,40,34.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,94.6,95,20.0,20,596.2,900,15.6,20,46.0,60,29.3,40,36.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,92.5,95,20.0,20,832.6,900,15.2,20,55.0,60,36.0,40,30.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.9,7.0,85.9,95,20.0,20,859.9,900,17.9,20,52.2,60,32.7,40,36.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,75.6,95,20.0,20,505.5,900,19.4,20,59.3,60,32.8,40,25.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.5,7.0,88.3,95,20.0,20,876.1,900,16.2,20,49.3,60,29.0,40,33.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,90.2,95,20.0,20,847.5,900,15.6,20,40.8,60,26.6,40,31.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.6,7.0,87.3,95,20.0,20,612.8,900,18.7,20,40.6,60,39.7,40,20.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.3,7.0,78.9,95,20.0,20,562.0,900,17.6,20,53.8,60,23.0,40,22.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,80.8,95,20.0,20,700.3,900,19.1,20,51.5,60,32.0,40,30.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,87.3,95,20.0,20,721.9,900,16.9,20,44.4,60,27.4,40,29.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.9,7.0,94.7,95,20.0,20,545.7,900,18.2,20,56.7,60,23.3,40,27.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,78.0,95,20.0,20,855.9,900,19.5,20,54.4,60,38.8,40,20.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,88.2,95,20.0,20,648.2,900,18.0,20,44.6,60,31.8,40,20.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.5,7.0,80.5,95,20.0,20,854.1,900,18.0,20,58.0,60,23.3,40,34.6,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,7.0,7.0,82.4,95,20.0,20,582.5,900,16.8,20,59.9,60,36.1,40,37.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,85.0,95,20.0,20,667.9,900,18.6,20,59.6,60,20.2,40,34.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,7.0,7.0,75.1,95,20.0,20,710.2,900,16.0,20,45.2,60,26.1,40,31.5,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,7.0,7.0,91.1,95,20.0,20,641.2,900,16.8,20,55.3,60,24.0,40,20.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,7.0,88.9,95,20.0,20,796.0,900,16.3,20,48.0,60,37.0,40,24.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.4,7.0,80.9,95,20.0,20,876.9,900,17.6,20,48.0,60,24.4,40,23.8,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,82.7,95,20.0,20,528.0,900,16.5,20,44.8,60,34.9,40,25.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.9,7.0,88.4,95,20.0,20,837.9,900,16.8,20,55.8,60,30.8,40,26.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,92.2,95,20.0,20,697.7,900,19.3,20,53.7,60,29.0,40,20.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.2,7.0,94.0,95,20.0,20,785.4,900,17.8,20,48.3,60,36.2,40,30.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.8,7.0,94.0,95,20.0,20,896.7,900,17.6,20,58.0,60,34.2,40,31.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,86.8,95,20.0,20,576.0,900,17.6,20,44.8,60,22.1,40,27.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,78.3,95,20.0,20,734.2,900,19.0,20,56.8,60,34.7,40,20.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.0,7.0,87.2,95,20.0,20,776.3,900,15.9,20,44.0,60,31.8,40,22.8,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,76.5,95,20.0,20,769.2,900,15.3,20,55.8,60,36.9,40,37.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.0,7.0,83.1,95,20.0,20,751.3,900,15.8,20,51.3,60,38.2,40,39.8,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.5,7.0,86.2,95,20.0,20,734.1,900,16.0,20,52.6,60,31.4,40,36.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.3,7.0,87.0,95,20.0,20,839.0,900,17.1,20,47.8,60,34.8,40,26.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,76.6,95,20.0,20,761.4,900,18.0,20,48.9,60,29.0,40,28.5,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,77.6,95,20.0,20,634.5,900,16.7,20,57.1,60,26.7,40,20.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.9,7.0,80.4,95,20.0,20,545.6,900,17.2,20,49.7,60,36.8,40,35.9,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.3,7.0,78.8,95,20.0,20,798.0,900,18.5,20,52.4,60,36.8,40,36.6,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.5,7.0,77.8,95,20.0,20,732.6,900,20.0,20,58.2,60,31.9,40,27.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,94.7,95,20.0,20,845.3,900,16.6,20,53.0,60,21.7,40,22.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,87.9,95,20.0,20,722.4,900,15.2,20,42.5,60,34.7,40,22.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,90.5,95,20.0,20,788.4,900,15.5,20,59.8,60,32.1,40,20.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,85.8,95,20.0,20,650.0,900,16.0,20,48.3,60,38.5,40,24.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.5,7.0,78.2,95,20.0,20,860.4,900,15.6,20,45.5,60,38.8,40,36.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.9,7.0,76.3,95,20.0,20,841.6,900,19.7,20,52.9,60,36.9,40,31.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.0,7.0,89.5,95,20.0,20,677.7,900,19.8,20,55.5,60,26.2,40,36.6,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.6,7.0,80.9,95,20.0,20,845.8,900,17.6,20,48.9,60,23.3,40,21.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.2,7.0,85.7,95,20.0,20,505.2,900,17.7,20,47.1,60,20.8,40,35.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.8,7.0,91.1,95,20.0,20,717.5,900,16.9,20,49.4,60,24.5,40,27.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.3,7.0,80.8,95,20.0,20,748.6,900,19.5,20,47.5,60,39.1,40,29.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.9,7.0,78.5,95,20.0,20,851.7,900,15.6,20,50.1,60,24.0,40,38.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.9,7.0,75.1,95,20.0,20,743.7,900,16.3,20,43.6,60,22.7,40,33.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.5,7.0,90.3,95,20.0,20,679.0,900,19.8,20,57.1,60,38.3,40,28.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,77.6,95,20.0,20,767.2,900,19.7,20,52.8,60,34.2,40,30.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,89.9,95,20.0,20,602.0,900,18.6,20,44.6,60,28.8,40,33.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.4,7.0,86.5,95,20.0,20,780.7,900,19.5,20,58.1,60,34.1,40,38.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.7,7.0,76.7,95,20.0,20,684.8,900,15.3,20,59.5,60,25.1,40,22.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,79.1,95,20.0,20,831.6,900,17.9,20,45.8,60,30.2,40,31.8,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.9,7.0,91.2,95,20.0,20,894.3,900,17.3,20,47.9,60,37.2,40,38.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.2,7.0,87.1,95,20.0,20,535.9,900,17.6,20,46.7,60,33.3,40,22.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.5,7.0,78.2,95,20.0,20,572.4,900,18.0,20,55.5,60,32.1,40,28.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,7.0,7.0,83.1,95,20.0,20,663.5,900,17.5,20,51.3,60,29.5,40,24.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,7.0,88.2,95,20.0,20,546.5,900,17.5,20,53.0,60,37.1,40,24.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.0,7.0,93.4,95,20.0,20,721.7,900,18.5,20,56.0,60,33.4,40,31.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.4,7.0,75.0,95,20.0,20,791.9,900,15.4,20,49.2,60,24.5,40,34.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.5,7.0,93.7,95,20.0,20,857.2,900,15.2,20,59.4,60,24.8,40,24.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.9,7.0,76.9,95,20.0,20,725.2,900,18.0,20,58.7,60,30.2,40,35.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.6,7.0,85.4,95,20.0,20,635.5,900,16.1,20,45.0,60,39.5,40,30.2,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,93.8,95,20.0,20,805.0,900,19.9,20,47.7,60,27.1,40,30.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.5,7.0,91.7,95,20.0,20,596.2,900,19.2,20,51.8,60,30.8,40,23.6,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,80.5,95,20.0,20,736.6,900,16.9,20,40.4,60,23.3,40,27.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.2,7.0,78.4,95,20.0,20,710.0,900,17.5,20,40.7,60,23.9,40,26.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,87.1,95,20.0,20,608.4,900,16.0,20,51.9,60,31.1,40,35.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,81.8,95,20.0,20,671.9,900,17.1,20,47.7,60,36.1,40,28.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.4,7.0,89.0,95,20.0,20,803.2,900,19.7,20,57.2,60,39.2,40,29.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,86.4,95,20.0,20,640.7,900,19.3,20,51.9,60,33.2,40,23.8,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,7.0,76.1,95,20.0,20,644.6,900,15.9,20,47.0,60,26.0,40,36.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.9,7.0,82.9,95,20.0,20,552.4,900,15.7,20,43.5,60,33.3,40,39.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.5,7.0,75.5,95,20.0,20,669.6,900,19.6,20,57.5,60,30.0,40,27.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,85.2,95,20.0,20,780.1,900,18.2,20,56.2,60,21.5,40,36.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,7.0,93.6,95,20.0,20,879.0,900,19.0,20,58.7,60,37.6,40,22.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.6,7.0,84.1,95,20.0,20,559.2,900,19.2,20,54.5,60,25.1,40,31.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.8,7.0,82.0,95,20.0,20,759.6,900,15.3,20,43.9,60,23.2,40,37.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.6,7.0,93.8,95,20.0,20,803.0,900,16.2,20,40.5,60,31.2,40,25.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,76.6,95,20.0,20,867.6,900,19.5,20,40.2,60,33.3,40,20.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.5,7.0,90.9,95,20.0,20,699.1,900,18.0,20,41.1,60,39.1,40,33.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.7,7.0,86.2,95,20.0,20,595.3,900,19.9,20,40.9,60,28.0,40,37.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.7,7.0,85.0,95,20.0,20,720.4,900,19.0,20,50.1,60,24.1,40,31.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,77.2,95,20.0,20,538.8,900,18.4,20,49.5,60,29.6,40,20.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,87.7,95,20.0,20,674.0,900,19.5,20,43.6,60,20.1,40,35.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,90.3,95,20.0,20,547.6,900,17.2,20,40.9,60,35.3,40,34.5,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.1,7.0,80.3,95,20.0,20,894.6,900,18.8,20,49.8,60,39.0,40,23.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.5,7.0,84.5,95,20.0,20,521.3,900,17.7,20,56.2,60,26.6,40,35.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,78.8,95,20.0,20,853.2,900,18.6,20,59.2,60,22.3,40,22.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,84.6,95,20.0,20,770.7,900,18.2,20,50.0,60,21.5,40,20.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.1,7.0,92.0,95,20.0,20,710.2,900,16.8,20,58.3,60,36.1,40,37.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,88.2,95,20.0,20,546.6,900,16.7,20,53.8,60,36.2,40,26.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.4,7.0,84.7,95,20.0,20,503.7,900,17.0,20,46.1,60,34.2,40,24.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.9,7.0,84.0,95,20.0,20,634.5,900,18.7,20,40.5,60,21.8,40,32.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,7.0,7.0,76.7,95,20.0,20,874.3,900,18.3,20,57.1,60,26.0,40,30.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,94.9,95,20.0,20,854.3,900,17.7,20,59.1,60,38.6,40,36.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,88.2,95,20.0,20,647.7,900,18.8,20,51.6,60,25.0,40,21.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.8,7.0,91.8,95,20.0,20,898.6,900,19.9,20,57.6,60,34.8,40,26.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.7,7.0,75.6,95,20.0,20,501.6,900,19.1,20,43.2,60,20.6,40,28.0,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,85.8,95,20.0,20,538.0,900,17.2,20,56.2,60,31.5,40,31.9,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.5,7.0,80.7,95,20.0,20,795.0,900,19.4,20,42.7,60,20.9,40,30.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.4,7.0,75.0,95,20.0,20,829.6,900,18.4,20,41.7,60,32.5,40,35.1,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,89.3,95,20.0,20,871.7,900,18.5,20,41.7,60,34.1,40,37.3,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.4,7.0,83.0,95,20.0,20,867.6,900,19.3,20,50.8,60,33.4,40,35.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.4,7.0,85.7,95,20.0,20,592.7,900,15.8,20,51.9,60,27.2,40,25.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,87.5,95,20.0,20,759.8,900,19.8,20,44.7,60,20.7,40,32.8,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,94.6,95,20.0,20,841.9,900,15.0,20,50.5,60,25.1,40,37.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,7.0,84.9,95,20.0,20,740.4,900,19.8,20,45.7,60,28.0,40,23.6,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.9,7.0,88.9,95,20.0,20,631.9,900,15.2,20,49.5,60,29.8,40,36.6,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.1,7.0,77.3,95,20.0,20,561.2,900,19.1,20,47.3,60,32.6,40,20.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.8,7.0,80.7,95,20.0,20,523.4,900,15.6,20,48.0,60,24.2,40,36.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.6,7.0,91.6,95,20.0,20,654.8,900,18.4,20,42.9,60,36.7,40,30.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,80.0,95,20.0,20,777.1,900,15.4,20,52.1,60,24.8,40,30.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.8,7.0,94.0,95,20.0,20,635.9,900,15.7,20,42.3,60,33.0,40,20.0,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.5,7.0,91.7,95,20.0,20,548.8,900,16.4,20,40.8,60,36.6,40,39.4,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,7.0,92.8,95,20.0,20,844.3,900,19.4,20,52.1,60,34.5,40,27.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.4,7.0,88.3,95,20.0,20,532.5,900,19.1,20,55.3,60,31.6,40,24.5,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.7,7.0,90.9,95,20.0,20,555.7,900,19.8,20,53.9,60,21.5,40,26.3,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,86.6,95,20.0,20,886.4,900,15.8,20,57.7,60,25.8,40,24.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.8,7.0,94.9,95,20.0,20,619.3,900,16.4,20,56.2,60,28.8,40,27.5,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,7.0,79.5,95,20.0,20,803.8,900,19.0,20,57.9,60,30.8,40,29.1,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,91.7,95,20.0,20,598.1,900,18.3,20,41.3,60,34.3,40,38.4,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.9,7.0,82.1,95,20.0,20,828.8,900,17.6,20,47.5,60,38.9,40,34.2,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,7.0,7.0,84.3,95,20.0,20,882.2,900,18.8,20,46.4,60,25.5,40,32.2,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.2,7.0,92.1,95,20.0,20,591.4,900,16.0,20,51.1,60,24.2,40,34.9,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,7.0,76.1,95,20.0,20,646.9,900,15.7,20,54.5,60,28.6,40,33.7,40
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.8,7.0,78.0,95,20.0,20,633.9,900,15.4,20,47.6,60,39.9,40,21.7,40
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.7,7.0,77.5,95,20.0,20,545.1,900,18.2,20,52.4,60,26.3,40,21.3,40
